guid,name,city,state,avgStars,long,lat,open,reviewCnt
IanyHrzHB6VHemc5C2Rv6g,House of Cigars,Gilbert,AZ,4.5,-111.805395,33.364978,true,6
xI6_E9ERSDEmgMYw1TeSrw,Sirens and Saints,Phoenix,AZ,3.5,-112.083887,33.497003,true,4
kfVIxOFaXN9-5-3G7kwdMg,Extended Stay Deluxe,Scottsdale,AZ,2.0,-111.932695,33.583272,true,5
hO0ECg_jIA4iYMBLq3RVjw,Five Star Ford,Scottsdale,AZ,3.0,-111.928759,33.46803,false,4
JXBdcBb3ivm89fhr6-yfSQ,Sprouts Farmers Market,Chandler,AZ,4.5,-111.8755281,33.3188024,true,32
FqVg8SOgL31UBBa3GjKopg,Spur Cross Bed and Breakfast,Cave Creek,AZ,5.0,-111.941647,33.835742,true,3
_Gk8RkqSf3g0-wgxFK0Uvg,Stephen Fry MD,Scottsdale,AZ,4.0,-111.91572,33.628306,true,4
GAPqG0WNBBidKeZTMpEZ-w,Local Breeze,Phoenix,AZ,4.0,-112.0791022,33.4549678,false,158
z3-tI1KCGhJ_B3-QxhNOOg,Aldo Shoe,Glendale,AZ,2.5,-112.2245556,33.6397913,true,3
4VSP4PlU1r09iSC4BLr6tQ,Songbird Coffee & Tea House,Phoenix,AZ,4.5,-112.070415,33.4587863,true,26
TGvd6vB2nRsWIrWr7Qca3g,Lowe's Home Improvement of Apache Junction,Mesa,AZ,4.0,-111.632599,33.392858,true,5
xT93fKSkismzy38eJOIFmA,LA Fitness,Avondale,AZ,3.0,-112.336129,33.459584,true,13
_Lpkv16I9G0t6Rxq_B7y4g,The Blair Group,Scottsdale,AZ,5.0,-111.9226651,33.6842161,true,4
qNoNkF1yJctEs3t40VkX4w,Blue Adobe Grille,Mesa,AZ,4.0,-111.84057,33.418418,true,143
uYj2NO1HZRNiD-de_pSdJA,Amano Pizza Bistro,Phoenix,AZ,4.0,-112.04921,33.377348,true,45
K28O8R76bJFUt57ScN46Mw,Athen's Gyros & Pasta,Phoenix,AZ,3.5,-112.1089428,33.5531186,true,6
k8q3ypIoIzchdp3RoRUsJw,Red Lobster,Mesa,AZ,3.5,-111.8565327,33.3877855,true,11
FvmZskuhJ9W5_HE3aRtBDQ,Revolver Records,Phoenix,AZ,4.0,-112.0715118,33.4584286,true,36
0AkoILvIy27Ss3UYxUGiHg,Sabaidee Thai Cuisine,Phoenix,AZ,4.5,-112.120513916016,33.5803604125977,true,3
ftWDk-tdX2WOy8fju0_l7A,Diamond Cleaners,Scottsdale,AZ,4.0,-111.9260385,33.4790505,true,3
z1SUerxBQY9EgLaiRf_QDQ,Bikram Yoga North Phoenix,Phoenix,AZ,5.0,-112.142043113708,33.7141485685604,true,6
4AeS_Vwj3tJgmQKzx8IPhg,Amazing Nails and Spa,Mesa,AZ,3.0,-111.839812,33.378985,true,3
2xczXFsc4GeilxL8B8R3Vg,Whataburger,Phoenix,AZ,3.0,-112.0799371,33.4950034,true,10
3muCImvMU6rIBvAQPNfOsw,Steve's Cycle,Mesa,AZ,3.0,-111.7832452,33.4151243,true,3
iUwJItkdtX2BSW8Gm06oTQ,CVS/pharmacy,Phoenix,AZ,3.0,-112.0994075,33.3784759,true,3
wUrTYqp9fHLJ8AR4lMxHGQ,Blanco Tacos And Tequilla,Phoenix,AZ,4.0,-112.0114223,33.4377465,true,10
2MM1zXQotfBkW4YRMPY-ZA,Ketzal Mexican Grill,Phoenix,AZ,2.5,-112.0739,33.4499,false,14
kr2YnV1jxNzJ_JmkB-MxMg,Valley ENT,Scottsdale,AZ,2.5,-111.892139,33.551606,true,3
4Gn1RpmETdGKNGIvzQNYiw,Don Guido's Chicago Style Hot Dogs,Phoenix,AZ,3.5,-112.07346,33.566128,false,4
LnPB32-y2lU7cqGi8-Pn7w,Feed My Starving Children,Tempe,AZ,5.0,-111.962545,33.3439601,true,4
bF7KQ6AQK5rBS7aOFKtlWg,Dilly's Deli,Tempe,AZ,4.5,-111.8920275,33.3919202,true,44
4oBF6f3NiCYF5VYd8WaELw,Silver Mine Subs,Tempe,AZ,3.0,-111.908305687358,33.3917177901471,true,31
UxMnY3Dxafucv5cXHyfBSA,Hong Kong Restaurant,Phoenix,AZ,3.5,-112.0310218,33.4949655,true,15
9r5YLKGTdQz_Q29cBifePQ,British Open English Pub & Grill,Scottsdale,AZ,3.5,-111.92700305351,33.46339228184,true,57
_ofao_kfutdp71Bh9JiyOw,Scott A Simpson\, DDS,Phoenix,AZ,5.0,-112.064644,33.616012,true,3
nxNtd8rmQZ7U5L6icXL_tg,The Mix Shops,Scottsdale,AZ,4.0,-111.9272406,33.4998033,true,6
sOnFGW7XhZ0Vj5sg4L333g,Paradise Bakery & Cafe,Peoria,AZ,4.0,-112.222988944892,33.6377604649113,true,7
UUnawRMKzdtoYSOxfi1BRQ,Kwik Mart,Chandler,AZ,3.5,-111.8502884,33.313374,true,3
mzVhCMNkndrgdZFqducydg,Target,Tempe,AZ,4.0,-111.918568,33.419309,true,24
XaSV2CimMDKOuNrfP8F6CQ,The Arizona Royal Villa,Phoenix,AZ,3.0,-112.056848,33.499084,true,5
YXfe8-7uKfl0gTNS-OKLPg,T-Mobile,Phoenix,AZ,3.0,-112.0283059,33.5091313,true,3
FJdF6wu7TSMIyWtcPxeYYA,Monte Vista 2.59 Cleaners,Glendale,AZ,3.5,-112.1867652,33.6666745,true,7
D7hnZ397ZTxWqx6EvpAO9Q,Bikram Yoga Tempe,Tempe,AZ,4.5,-111.9100616,33.3637562,true,35
-x_jL2OCWPdObGTOwIpN4w,It's A Grind Coffee House,Gilbert,AZ,4.5,-111.8120071,33.3788385,true,26
802UUSJCMyuhemUh0ndmmg,Fry's Marketplace,Laveen,AZ,2.5,-112.170192,33.379155,true,3
cBwc3dhdHw0emmg9nd5SXw,Royal Jasmine Thai,Goodyear,AZ,4.5,-112.380047,33.492737,true,24
FV0BkoGOd3Yu_eJnXY15ZA,Cowboy Ciao,Scottsdale,AZ,4.0,-111.927402,33.499499,true,349
AJONCMi8dnGWAkD-86FK5A,Nationwide Vision Centers,Phoenix,AZ,2.5,-111.9891177,33.495074,true,4
YAu1dTr3LMvKbWyABKmkYQ,Cox Residential Digital Solutions Store,Chandler,AZ,1.5,-111.88516,33.3059968,true,6
eR5-nFI0Vp7EG2pIXQM3bw,McDonald's,Tempe,AZ,2.5,-111.9091437,33.3939663,true,10
n4kQBw7XX1tSJMPhM5SyAQ,Tanger Outlets,Glendale,AZ,2.0,-112.2667095,33.5341958,true,6
p_cnKPQBqNwhKsLHSmKKKA,Burn Nightclub,Phoenix,AZ,3.0,-112.0718819,33.4483919,false,8
xqwIJpLhzk960kd94M8gRg,Anytime Fitness,Phoenix,AZ,3.0,-112.011111,33.3787809,true,4
Phr3dpM3PUB9VqlekgKFxg,Danielle Daigle Photography,Phoenix,AZ,5.0,-112.0714835,33.7635354,true,3
O83Ppn_Wehhpc7FmzuRDDg,Bam Technology,Glendale,AZ,3.5,-112.2193658,33.6411514,false,3
WRvALgBo3j5y2GEAs71V9A,Salon Virtu,Scottsdale,AZ,3.5,-111.830226,33.58465,true,3
HEeCg4i4xZZkx6e265Gc1g,Sunset Cafe,Coolidge,AZ,4.5,-111.5238861,32.9728122,true,5
yO-6hG-Iat0660GlWOPx3w,Arizona Office Liquidators & Designs,Phoenix,AZ,4.0,-111.996389,33.407826,true,4
HpQQjZis2CJCfBakZULtUw,El Rancho Market IGA,Phoenix,AZ,3.5,-112.0996262,33.5660249,true,6
3398Ccw-mUHbzYcIToDi6g,Par Exsalonce,Scottsdale,AZ,5.0,-111.8904906,33.6721881,true,17
ZXRcWs5SUCvSfb8I2aLOnA,Spa Avania,Scottsdale,AZ,4.5,-111.9184649,33.5670375,true,24
Drpvqa9FVdd-EuVgXcdLRg,Rock N' Robyn Ice Cream,Gilbert,AZ,3.5,-111.787950267725,33.3484906011972,true,4
Blp1eXpODvbuP09gFIKr-w,PetSmart,Mesa,AZ,4.0,-111.8060739,33.3820317,true,4
XscvZIcLNZAx2eQZmpRnqQ,Hays Cooling & Heating,Phoenix,AZ,4.5,-111.976443,33.628844,true,3
Te_i6EWlOJVdQpuELBABhg,Denny's Restaurant,Goodyear,AZ,3.5,-112.358835,33.459769,true,3
BM0-dgPJMBMmcmO9PVCJfQ,Los Compadres Mexican Food,Phoenix,AZ,4.0,-112.0824532,33.5008018,true,77
wLZ--5d4lXImxrG7VhdTyA,Panda Express,Phoenix,AZ,3.5,-112.048079,33.538927,true,6
WOcf7AiIRL_wkYAnEF-vcw,Las Brazas,Phoenix,AZ,4.0,-112.0129072,33.4814408,false,3
jBZpROtgpME0oz9caUjGrg,Big O Tires and Service Centers,Mesa,AZ,2.0,-111.6852651,33.3789628,true,4
oFu9fPx4kRcJyVw2_ttJVg,T-Mobile,Chandler,AZ,3.5,-111.964138,33.317906,true,4
uL1faPt6dsuOxUUE0yXZeA,Doughboy's Pizza,Glendale,AZ,4.5,-112.257911,33.5521559,true,14
iP-kfBvvuzUSZWW6JI3T7A,Covers Plus,Chandler,AZ,5.0,-111.841031,33.333119,true,3
6dESZ8DRkYDcqg1Lc3S8ZA,Comerica Theater,Phoenix,AZ,3.5,-112.079564,33.448775,true,55
PxxmgEM5cktuAArsL2lnAQ,Zia Records,Phoenix,AZ,4.0,-111.9982767,33.611128,false,7
uPGcW0cFGc15YiRCz_8taA,Lucky's Pizza,Phoenix,AZ,4.0,-112.0153723,33.6553583,false,5
YDeM8-M4GwxyymCoV7Y-Tg,Dunkin Donuts,Mesa,AZ,3.0,-111.8587764,33.3652366,true,11
bJtDGnXafNcUboskJapNEQ,Gold Touch Jewelry,Phoenix,AZ,5.0,-111.9812072,33.5990432,true,4
y2lNrjv4lg5gvpYhtUmfpg,Village Inn,Mesa,AZ,3.0,-111.6003234,33.3813585,true,4
yxmvnNLJquL6EBBlBr1x_w,Cuban Foods Bakery & Restaurant,Phoenix,AZ,4.5,-112.1515375,33.5827671,true,11
531AqbFkCNO1lLJ4fTgE8Q,Park Place Condominiums,Surprise,AZ,4.5,-112.376331,33.651936,true,3
38hRKTr67-RnoryoBtapoA,Streets of New York,Fountain Hills,AZ,3.5,-111.7165421,33.5746711,true,5
o8AXQd1bXcTZof7K3Sy4mQ,American Auto Lube & Repair,Gilbert,AZ,2.5,-111.806639,33.363952,true,3
oCi-_sEGElBCP9ym7JDkjw,MadMaxx's Trash To Treasure,Phoenix,AZ,5.0,-112.082947,33.506018,true,4
9edf8GeJEI0OuctuxArLyA,Fry's & Fry's Marketplace,Avondale,AZ,4.0,-112.3030966,33.4354343,true,3
mUVTlJSil_xyjPD6qMx8UA,Fattoush Restaurant,Phoenix,AZ,4.0,-112.1000362,33.5014106,true,35
QFuBUr6RNv7xKqdqeSis9w,Golden Spoon Frozen Yogurt,Mesa,AZ,4.5,-111.683309228582,33.4686515752834,true,5
5qt-QUxtjff9bNnH9jsWbg,Frio Mio Frozen Yogurt,Chandler,AZ,5.0,-111.85828,33.2328817,true,5
OE5nAmaSVaopeRS1Cs9Kuw,Fogo de Chao,Scottsdale,AZ,4.0,-111.926437,33.5299053,true,222
saDJPEJvnionK0PZwSF9FA,Burger King,Gilbert,AZ,1.5,-111.7553186,33.3377366,true,4
Xn_vBRM_vpy6uhnEBIpt-g,Phil's Grill,Scottsdale,AZ,3.5,-111.897056,33.677676,true,6
iREJWfv8vLr6fBrGyg0IOg,Fry's & Fry's Marketplace,Tempe,AZ,4.5,-111.910507,33.379449,true,9
QXTtR0n7BAoe9njF6kUsOQ,Phoenix Metropolitan Magazine,Phoenix,AZ,4.5,-112.013469,33.509606,true,5
5WQhLNpG6xZryVCla4gMRA,Fry's Food Store,Phoenix,AZ,2.5,-111.984771,33.479131,true,11
8r86bJCb6hcoiZCWKL6H3A,Olive Annie,Phoenix,AZ,4.5,-112.064758,33.474313,false,4
L0R3081GwxRcP98BZ1K9qA,Arizona Cardinals,Tempe,AZ,4.0,-111.952224,33.336569,true,14
f206eOlap6ls5WcYKHmURA,Presidio At South Mountain,Phoenix,AZ,1.0,-111.978604,33.326163,true,3
Jp8Tz0_OK3T71eYPmC2qww,Phoenix Therapeutic Massage & Bodywork,Phoenix,AZ,4.5,-112.0062047,33.4949761,true,10
_hmeGfByQCV5-dKeC-8zpw,AMF Union Hills Lanes,Phoenix,AZ,3.5,-112.132916,33.655796,true,6
VU-6-O55jPN8L4fWe1FLsA,Hawaiian Experience Spa,Chandler,AZ,4.5,-111.874965,33.319395,true,13
dnhQaZ4wpLPwSfCleCILTg,Carte Blanche Gourmet Taco,Phoenix,AZ,4.0,-112.016134862095,33.6553007744297,true,10
39oUcXr-06fcfT_MZ94z-Q,Hap's Pit Barbecue,Phoenix,AZ,3.5,-111.977677,33.446572,true,45
Hl0DRZMaoXoWTKovxeWz9g,Yelp's Spa Night at Mood Swings,Tempe,AZ,5.0,-111.94041,33.424672,true,13
n7dkpRLUl7C6zLRRXk_BDg,Samurai Sam's Teriyaki Grill,Phoenix,AZ,3.5,-111.979556,33.625558,true,3
GMu7ksPYqqI3HmuUzXsodg,Pat's Cleaners,Scottsdale,AZ,4.5,-111.889863,33.697493,true,4
bO-WvOxfPzNbwSD87KuiBQ,Try Me Bicycle Shop,Phoenix,AZ,5.0,-112.091899,33.571472,true,8
f6758KqcaSUKSjbjXKlniA,Paul Padilla Reverse Osmosis Installation & Service,Phoenix,AZ,5.0,-112.0740373,33.4483771,true,5
kOeoqBdvLDC7xV6fgFVRVQ,Cookies by Design,Scottsdale,AZ,3.5,-111.8988895,33.5238949,true,7
ZCMEPB97LvC2jV7hIQRnDw,Boutique Solie,Phoenix,AZ,5.0,-112.0826274,33.4660253,true,8
QYSBBLmZi-Cuw0sWzxgVVg,Total Wine,Phoenix,AZ,4.5,-112.0456423,33.5093845,true,81
8WQMr5QBjs0xeMPZjj3iRQ,VCA Mountain View Animal Hospital,Phoenix,AZ,4.5,-112.06531,33.5759106,true,9
RMcSaSsKiIRTO-OO-6kW3w,Suntown Laundry & Dry Cleaning,Phoenix,AZ,2.0,-112.056796,33.553339,true,7
XktuGsowfp-pTDESP7NqCg,Native New Yorker,Anthem,AZ,3.5,-112.138729,33.868744,false,5
5uRaUf0eNyJgIdwAkIOM7Q,75th Thai Taste Restaurant,Phoenix,AZ,4.0,-112.221156,33.468226,false,30
x5GprJ443c6AhzbU6Vf4_Q,Central Valley Dentistry,Phoenix,AZ,5.0,-112.0652717,33.5285219,true,4
mE52ELf36a9fa5PdXLu9Ow,Tony's Cleaners & Tailors,Phoenix,AZ,2.5,-112.06526,33.530046,true,3
AaTC0a1gQ8Q6VJ6HQLYllg,Madi G's,Phoenix,AZ,3.5,-111.978279,33.331773,false,4
bVRoCoXu2jIyqbZRT_isWw,Courtney Village Apartments,Phoenix,AZ,1.5,-111.976608,33.45911,true,5
FFdlPSZCGgTdg1CAfrlvlw,Native New Yorker,Phoenix,AZ,3.5,-112.0534197,33.305264,true,18
T_LgTwk4-2vFkgoVECz1gA,Alanza Place Apartments,Phoenix,AZ,3.5,-111.985287,33.461343,true,3
EX5QAAciXEwOQ1xnFlVLAA,Taco Bell,Phoenix,AZ,3.5,-111.9973418,33.3050609,true,4
iq8BbCBog6NJH7rHEqb_ZA,Sprouts,Phoenix,AZ,4.0,-111.963802423372,33.5372522393252,true,5
OYqcDeqyKxuz_xsBz6-I5A,7-Eleven Food Stores,Tempe,AZ,3.0,-111.909471,33.417941,true,3
h074xiuN3fG1vJEPb6CSaQ,Cold Stone Creamery,Glendale,AZ,4.5,-112.261316,33.5343768,true,5
rE2InW2Jmjy6hzH3p4Iyjw,Biagio Nail & Spa,Phoenix,AZ,4.5,-112.0475038,33.5368278,true,33
JzKG_Upd49TVOneDmesELw,Monroe's Downtown,Phoenix,AZ,5.0,-112.0750411,33.4503624,false,4
2o8wGRVSn1UCrwSMqwgu-g,Rubio's Fresh Mexican Grill,Tempe,AZ,4.0,-111.9131101,33.3638909,true,16
0ytZOTV8kv67sUWDRgXL_A,Sts Simon & Jude Cathedral,Phoenix,AZ,4.5,-112.1167282,33.5297512,true,3
YaB2hKgWUaqAWnCA6YWD7g,El Pollo Loco,Phoenix,AZ,3.0,-112.1101623,33.5534547,true,3
EXmWz2eaKTGNIf3FJUlVZA,Dutch Bros. Coffee,Phoenix,AZ,4.5,-112.0742672,33.5093758,true,64
JB9zRTOKSS1ApkF1T7_khw,Mid City Kitchen,Phoenix,AZ,3.5,-112.0731154,33.4816891,true,8
KJXi3s3rcKb1EcZUApL0Vg,Brian Flatley - Keller Williams,Phoenix,AZ,3.0,-112.0357137,33.2909097,true,4
S4UzAa0XMYU5oNG3rIwsHA,Sugarloaf Animal Clinic,Phoenix,AZ,3.0,-112.035262,33.611524,true,4
7wo9ZA7adxw1_8v4wmRCjA,Erin Bradley\, MD,Chandler,AZ,5.0,-111.858944,33.236319,true,3
G1HjLLZNBwQ7xQsA7o11Vg,Detours Of Arizona,Phoenix,AZ,4.0,-111.8332,33.3181,true,5
ya1e25Xns6uiEzZfyUIvJA,Dr. James F. Ganem\, MD,Chandler,AZ,4.0,-111.8752656,33.3124941,true,4
rC1Hn-q0SjhS9-bwLbY8hg,Albertsons-Osco,Scottsdale,AZ,3.5,-111.8338317,33.5896313,true,6
AysJalmBcLa5zlNDByb3Ww,KWSS 106.7 FM,Scottsdale,AZ,5.0,-111.8985922,33.5669912,true,4
wPb6f04NSnQc1aCPOR1sEA,Moataz Karawi\, DDS,Scottsdale,AZ,5.0,-111.914762,33.494591,true,7
VC0VbRhQqvXpolK3pFuZPw,HB Hanratty's,Phoenix,AZ,4.0,-112.0658233,33.5091973,true,34
mSuYbo6-esZZvEGGJzr1NQ,a.bloom Salon,Phoenix,AZ,5.0,-112.078974,33.466077,true,10
6pd0Z40VifMh6ETJrOw_0g,Whataburger,Tempe,AZ,4.0,-111.9265266,33.4131763,true,13
fjAQGf-iJlVjD2vizzuORQ,Giligin's Bar,Scottsdale,AZ,3.5,-111.9251128,33.4982604,true,124
iolKKrnT8mVN-r3TzLI9Tg,The Longshot Bar & Grill,Scottsdale,AZ,2.5,-111.92034,33.46619,true,4
Oif-dEqMVS3ee_p5ZhYyqA,Village Inn,Mesa,AZ,2.5,-111.6835469,33.4155153,true,3
F0ZXhPJD8yNS3xzTxsichg,Jobing.com Arena,Glendale,AZ,4.0,-112.26167,33.531484,true,73
cfLFCHA3ZHzAwRGInKO1hw,US Post Office,Phoenix,AZ,5.0,-111.976123,33.449991,true,11
G4ZZHlp6CdYBZOirW2_PQA,Tilted Kilt Pub & Eatery,Phoenix,AZ,2.5,-112.0734239,33.4473356,true,75
Qs9d1d0gGY2kf3w1Evzrjg,Floozy,Scottsdale,AZ,2.0,-111.924591,33.626109,true,4
6w2Vc591E3Ky-VE6o0UXbw,Freddy's Frozen Custard & Steakburgers,Gilbert,AZ,4.0,-111.786838173866,33.3059362523332,true,15
avvNnkpGpGIS-2CClsduXA,Rimrock Bar & Grille,Phoenix,AZ,3.0,-111.98091,33.425077,true,8
NmYTwkqyaCtEg3wifBkxkw,Wong's Jr,Peoria,AZ,3.5,-112.2370076,33.5819949,true,31
lLC7pJSpnF9CDfL9Gbg-Sg,Winco Foods,Mesa,AZ,3.5,-111.683241238791,33.3931905135467,true,5
xuEsUDFIWIEnBXvj1EBXlw,Crabby Don's Bar & Grill,Gilbert,AZ,3.0,-111.7497,33.3604,true,21
GIAcSwgHtT-ookKK4-dsLA,Petco,Scottsdale,AZ,3.5,-111.8891687,33.5390042,true,6
-5EWgRkudDlcCbQSIL_twA,Phoenix Food Truck Festival,Phoenix,AZ,2.0,-112.068175,33.459023,true,12
5FwZ3pH1d2VEk_Ih8h6s2Q,910 Live,Tempe,AZ,3.5,-111.9096007,33.4393736,true,13
4ajdHuLC3fyU8rk_br0Abg,Waffle House,Phoenix,AZ,3.0,-111.9790116,33.3054275,true,4
pwV7OoVlCsQICqFsmRa-zQ,La Petite Cafe,Sun City,AZ,3.0,-112.285938,33.604202,true,4
SDetUVwhaCPGkQYqmUak6g,Thai Basil,Phoenix,AZ,3.5,-112.075503,33.449553,true,16
WPSM_oTPceoSnwqQWfAsdg,Qdoba,Phoenix,AZ,3.0,-112.074924,33.484149,true,15
41SzC2WJ-RVUpVZ2NJfE-w,McDonald's,Phoenix,AZ,2.5,-112.013804,33.407505,true,3
zS-DQVoWYa166NwAm-fkAw,Fairmont Pharmacy,Phoenix,AZ,5.0,-112.0737662,33.5110223,true,4
Ydc74ermKp1L4fYOrPvzXw,Stoudemire's Downtown,Phoenix,AZ,2.5,-112.07149,33.447091,false,18
dJ962_NkSc1bcvnBnFrd_w,Mesha Salon,Scottsdale,AZ,5.0,-111.930192,33.582555,true,3
U1yAeLnWth_E1TmPasagbw,Ocean Blue Frozen Yogurt,Chandler,AZ,4.5,-111.8962557,33.3057148,true,4
zG_wv69bsllw_PWhOmoAKQ,Tarbell's,Phoenix,AZ,4.5,-112.0122745,33.5097999,true,107
EQTdq1SJuU6bjC3myEfDWg,Barro's Pizza,Phoenix,AZ,3.5,-112.012594,33.304846,true,14
km3g-wDO2KfhfnTvJrLJig,Papaya Thai,Tempe,AZ,3.0,-111.9099121,33.4074413,true,62
FPboZrUMSNYE4Yy_0fX-Ug,Jim's Coney Island Cafe,Tempe,AZ,4.0,-111.924088,33.424281,true,28
TTGeB7Tr1o2PEdi2c1Gx5w,Planet Smoothie,Mesa,AZ,4.5,-111.841644,33.415444,true,4
uWi678q45tyGPaWGGnDvHA,Sterling Autobody Centers,Peoria,AZ,3.5,-112.2204051,33.6302383,true,3
ns64otnQ-WzkjsVS2vVK6g,Community Tire Pros & Auto Repair,Glendale,AZ,4.0,-112.16824,33.598242,true,7
TrpyasYx-wHVg06FyJJieA,Red Mountain Med Spa,Glendale,AZ,3.0,-112.168670654297,33.5934753417969,true,5
o2vKya6WSNcMNTxAcJsF1g,El Pacifico Restaurante Y Pescaderia,Phoenix,AZ,3.5,-112.0476186,33.486257,true,11
UAqHosm2zxo-q4pvL2pb8A,Vivaldi Salon Suites,Peoria,AZ,5.0,-112.2690891,33.5514953,true,4
GAa0muUX-16wP7Jw5L_W_w,One Love Yoga,Scottsdale,AZ,4.5,-111.924730539322,33.6767649264512,true,10
rIonUa02zMz_ki8eF-Adug,Five Guys Burgers and Fries,Tempe,AZ,3.0,-111.9401874,33.4240085,true,100
aWbvOOOhlRIVXBansfLdEQ,Valley Nails,Chandler,AZ,4.0,-111.964138,33.317906,true,7
dwUCKSSDh-gnmLWQ6nr8CA,Fry's Food Stores,Peoria,AZ,3.0,-112.218673,33.594702,true,3
LjwXnAjusrwCZGsWV3Ue8Q,Panda Express,Mesa,AZ,2.5,-111.7559874,33.3796242,true,6
cOUS79i4vltKIc_hy4OZBg,Baiz Market,Phoenix,AZ,4.0,-112.038676,33.455036,true,67
d9_yIveVkW7EryyVensD8w,La Pasadita Hot Dogs,Glendale,AZ,4.0,-112.236894,33.49389,true,3
TtdQtqjvN_K4449boXaU1A,Ramada Tempe,Tempe,AZ,2.0,-111.902918,33.41389,true,7
xqhvLIxkCuV5jAmNkpsyBg,La Quinta,Peoria,AZ,3.0,-112.232847,33.6349919,true,7
b9j-xkzT7viHT6GM0y3nIw,Radisson Fort McDowell Resort,Fort McDowell,AZ,3.0,-111.6801411,33.5823384,true,29
JLZdv8wgqgQuDRoD8e4duw,East Valley Primary Care Physicians,Tempe,AZ,2.0,-111.9088442,33.3848303,true,5
JnKJa7e6dd4G7wAKhg8e2Q,La Paloma Blanca Floral Designs,Scottsdale,AZ,4.0,-111.8905085,33.6964633,true,3
V_TwyQX9gE2JRjT6MxC3vQ,Desert Dragon Pottery,Phoenix,AZ,3.5,-112.095326,33.714252,true,10
U9iWs_XQ88IEj_Cgawyz4w,Wildflower Bread Company,Chandler,AZ,4.0,-111.897967,33.3022462,true,46
7ygQVKCG3qwlPCc4D4Pixw,Friomio,Scottsdale,AZ,3.5,-111.8915201,33.6185266,false,7
HLmcbHeosE0OhEjy2C-Ayw,Rockfish Seafood Grill,Chandler,AZ,3.0,-111.897469,33.30478,false,6
p1W5b0PVWP0Y-ANLmN0wHg,Cornelia Park,Phoenix,AZ,3.0,-112.0282825,33.5094824,true,5
l-flrVpqvnhZnOL5U-nehA,Dragonfly Hair Salon,Phoenix,AZ,4.5,-112.00313,33.317532,true,3
pmeuHPOyP2bDq43ASY7e0A,Uncle Bear's Grill & Bar,Mesa,AZ,3.5,-111.638297,33.378445,true,30
nH-M4tv-GF5-aTWJM3iqHg,Burger King #9984,Buckeye,AZ,2.5,-112.5909435,33.4312948,true,3
TKaRCDwEhJ_qdEy5qUvKmQ,Safeway,Phoenix,AZ,5.0,-112.062352,33.539204,true,7
SqrWF1bO9nTihrC574_eIg,Citadelle Plaza Farmer's Market,Glendale,AZ,4.5,-112.18689,33.6624675,true,4
iEJci7SgW1MXsAPN2G-6TQ,The Corner Deli,Scottsdale,AZ,4.0,-111.921665,33.623934,true,8
_mFZT2Ar2ayJ5kP35i79ZA,Fresh Gourmet To Go,Phoenix,AZ,2.5,-112.072156,33.458856,true,5
ZCzXgj8OOGb5ww_RX4G7kA,China Panda Buffet,Mesa,AZ,2.5,-111.8402753,33.3918598,false,4
KwoHV8oqC_aFHoZpbOM9XA,Fox Hound Smokehouse & Tavern,Peoria,AZ,3.5,-112.238107,33.6290819,true,3
DAiOZrqXvO8C-9a4q5L8NQ,Goodwill,Tempe,AZ,4.0,-111.9265732,33.4426352,true,10
lwpuKamfFRTCm4Mrkgohzw,Physiques' Gym,Phoenix,AZ,5.0,-112.023792,33.64076,true,7
tHztlek7Ecs-5ZonXUATyA,Apple Spice Junction,Tempe,AZ,3.0,-111.965949,33.351358,true,8
3x3tJ8lGU1Y4wLqfHtqU1A,Barro's Pizza,Mesa,AZ,4.0,-111.7896544,33.4371761,true,13
MJ6_uOT55dq5ALphFqMVkw,Lenny's Burger Shop,Phoenix,AZ,4.0,-112.0734213,33.4795408,true,94
KrkeCU444Uh00fuCklyuQQ,Papa John's Pizza,Scottsdale,AZ,3.5,-111.83552,33.59017,true,4
dGp5V3aG5qw2RJI8tC3tBQ,Yogi's Grill,Phoenix,AZ,4.0,-112.112238407135,33.7145055449834,true,10
MtbyOeiuN6_Z0cAr9D8FoA,Bashas',Mesa,AZ,3.0,-111.78865134716,33.452520269953,true,4
amHIo_dgGfYk8tr8OhhJvg,Togo's Eatery,Scottsdale,AZ,3.0,-111.8912231,33.6281017,false,5
Wa-Jrdu-CX9KbDUWpgz9BA,A Perfect Sole,Scottsdale,AZ,2.5,-111.931006,33.4923234,true,3
HA7CQ3DVI59FEJMTiY2cVg,Taco Bell,Phoenix,AZ,4.0,-112.0992734,33.5686081,true,4
DCzXK6bKbX-4VbJNKRQqEQ,Regency Cleaners,Tempe,AZ,1.0,-111.9112219,33.3633606,true,5
Oh362RBusIoDLDR0AFkjGg,Arizona Humane Society,Phoenix,AZ,3.5,-112.089544,33.57051,true,8
GMou4xCexYN5T8opCZvz0g,Choices,Tempe,AZ,5.0,-111.9270792,33.3350177,true,3
a56tFBfDCjx_894OWhQgKA,Usery Mountain Regional Park,Mesa,AZ,4.5,-111.619471,33.4791764,true,11
BoQug9u-v6wc3LyGU_IbbA,Jo-Ann Stores,Gilbert,AZ,3.5,-111.7414771,33.2999595,true,4
d2CqQ7OZ5m1XtcuPAnMhpg,STA Travel,Chandler,AZ,2.0,-111.9169283,33.3117467,true,4
HGOsJ1-GXCk5_8RmwKxomA,Barnes & Noble Booksellers,Peoria,AZ,2.0,-112.2240142,33.6380899,true,8
Ddsln32r-uA7hq_0ksaNZA,Julioberto's,Phoenix,AZ,3.5,-112.0328797,33.4947892,true,19
